LocusName,He,FST,T1,T2,FSTNoCorr,T1NoCorr,T2NoCorr,meanAlleleFreq,indexOrder,GoodH,qvalues,pvalues,pvaluesRightTail,OutlierFlag
snp_16.002,0.0219217889296028,0.00651231091625341,7.15484118214582e-05,0.0109866394190252,0.0138106356112355,0.0001517433531115,0.0109874271817041,0.988916256157635,32,lowH,0.931902543160627,0.685110039600664,0.342555019800332,FALSE
snp_17.003,0.384087791495199,0.0109571922227224,0.00211073121448055,0.192634314665342,0.0178944590300447,0.00344733383791703,0.192648117058413,0.259259259259259,34,goodH,0.840085597862573,0.420519834985063,0.210259917492532,FALSE
snp_18.003,0.191047251305661,0.00268355060005542,0.000256809863842984,0.0956977907693191,0.0108640187586888,0.00103975152478164,0.0957059765706007,0.893034825870647,36,goodH,0.931902543160627,0.948147910614796,0.474073955307398,FALSE
snp_19.004,0.0326250533456123,0.0031885943363265,5.21034523029371e-05,0.0163405710501776,0.0102113393102986,0.000166870339619177,0.0163416702303567,0.983412322274882,38,lowH,0.931902543160627,0.985164197298287,0.507417901350857,FALSE
snp_20.003,0.370215740886323,-0.00375752125612573,-0.00069569526332116,0.185147392629382,0.00151110331057255,0.000279790955764199,0.18515673535133,0.245260663507109,40,goodH,0.934729290697343,0.0470213168392299,0.976489341580385,FALSE
snp_21.001,0.0550017799928799,0.00487353826260008,0.000134293558764267,0.0275556590567569,0.0117545930840602,0.000323927242981584,0.0275575037489681,0.971698113207547,42,lowH,0.931902543160627,0.861990730412355,0.430995365206178,FALSE
snp_22.003,0.119248398006408,0.0166138127406919,0.000994532083653783,0.0598617607635539,0.0230642831704477,0.00138075525495382,0.0598655178116692,0.936320754716981,44,goodH,0.637658856750971,0.216967904486246,0.108483952243123,FALSE
snp_23.001,0.0462590406776078,-0.00444407419011524,-0.000102835403354759,0.0231398934751114,0.00300446825540274,6.95285740873859e-05,0.0231417236518832,0.976309226932668,46,lowH,0.931902543160627,0.164949884600205,0.917525057699897,FALSE
snp_24.002,0.0509978171777539,-0.00552583125825817,-0.00014095618055168,0.0255085929996552,0.00265795390455627,6.78065561490903e-05,0.0255108096618441,0.973815461346633,48,lowH,0.931902543160627,0.133000308434459,0.93349984578277,FALSE
snp_25.001,0.347371875,0.00871644050213939,0.0015182261098517,0.174179598825812,0.0166186841495213,0.00289488270857431,0.174194459833795,0.77625,50,goodH,0.885280289673937,0.491697529601588,0.245848764800794,FALSE
snp_26.002,0.026791647614693,0.00122503582469932,1.64338987910722e-05,0.0134150352665039,0.00860602881841767,0.000115459840936276,0.013416157832191,0.98641975308642,52,lowH,0.931902543160627,0.809515392272836,0.595242303863582,FALSE
snp_27.001,0.0349132993418837,-0.00280472776017922,-4.89945890217328e-05,0.0174685720722506,0.00428359283601338,7.48329943724624e-05,0.0174696795977713,0.982227488151659,54,lowH,0.931902543160627,0.298987605458137,0.850506197270931,FALSE
snp_28.001,0.0510090702947845,0.0102852808984736,0.000263092787702778,0.0255795432618493,0.017174271797,0.00043933848532057,0.0255812002111969,0.973809523809524,56,lowH,0.861498421151785,0.45950873647029,0.229754368235145,FALSE
snp_29.002,0.0281632653061223,-0.00120964794329087,-1.70502917126932e-05,0.0140952512731163,0.00592061253179317,8.34581158065759e-05,0.0140961961888931,0.985714285714286,58,lowH,0.931902543160627,0.49105003220969,0.754474983895155,FALSE
snp_30.003,0.0419387755102041,0.00081783373617119,1.71719123491643e-05,0.0209968256256549,0.00786789658591794,0.000165211803007888,0.0209982174020419,0.978571428571429,60,lowH,0.931902543160627,0.724078361546821,0.63796081922659,FALSE
snp_31.004,0.0417443453651087,0.103841500371783,0.0022107225019503,0.0212893929116515,0.112701829084353,0.00239955677572106,0.0212911963826699,0.97867298578199,62,lowH,2.66297848324595e-06,2.7218728071432e-07,1.3609364035716e-07,TRUE
snp_32.001,0.0659072664359861,-0.00171043921438999,-5.64173954828973e-05,0.03298415693949,0.0057033829881438,0.00018813450105095,0.0329864751222291,0.965882352941177,64,lowH,0.931902543160627,0.464955763077085,0.767522118461457,FALSE
snp_33.002,0.18562214532872,0.00225878631712074,0.000209965986034933,0.0929552230963463,0.00926323714413541,0.000861123452863991,0.0929613956185038,0.896470588235294,66,goodH,0.931902543160627,0.88328365160229,0.558358174198855,FALSE
snp_34.003,0.0941504983980064,0.00919429889578891,0.000433997943704653,0.0472029404986419,0.0158538172678284,0.000748394481084805,0.0472059484754814,0.950471698113208,68,lowH,0.901384229389419,0.539164873511645,0.269582436755823,FALSE
snp_35.001,0.272351305495334,0.0148360528106169,0.00202806759460287,0.13669859635115,0.0222751930788317,0.00304521721064693,0.136708903032621,0.837378640776699,70,goodH,0.677441557840536,0.240631874323522,0.120315937161761,FALSE
snp_36.001,0.0407063881081025,0.011657197160815,0.000238009066427483,0.02041734931168,0.0183617973575277,0.000374923122302355,0.0204186504731602,0.979214780600462,72,lowH,0.821849637029288,0.39680158058004,0.19840079029002,FALSE
snp_37.003,0.0274546325655007,-0.00186144592441467,-2.55737575254457e-05,0.0137386518673581,0.005093592704266,6.99833882657901e-05,0.0137394943665553,0.986078886310905,74,lowH,0.931902543160627,0.392397214288323,0.803801392855839,FALSE
snp_38.003,0.0800383288203661,0.00771391121347186,0.000309458404104398,0.0401169258422301,0.0143389988553976,0.000575270158380845,0.0401192694261425,0.958236658932715,76,lowH,0.931902543160627,0.644594488611514,0.322297244305757,FALSE
snp_39.004,0.0250814714463248,0.0195212786765797,0.000245922276794658,0.0125976520733603,0.0261873653809617,0.000329921546231007,0.0125985008965759,0.98729792147806,78,lowH,0.483699147188702,0.142984706062267,0.0714923530311334,FALSE
snp_40.002,0.0407009762017205,0.137174818038268,0.00286446701361715,0.0208818721583289,0.146041925747644,0.00304989395674021,0.0208836876200218,0.97921760391198,80,lowH,1.6264545644563e-08,1.29494170941769e-09,6.47470854708843e-10,TRUE
snp_41.002,0.0776113754325258,0.0027960823908567,0.000108684222464228,0.0388701787971732,0.0098830661248656,0.000384184615299877,0.0388730188026646,0.959558823529412,82,lowH,0.931902543160627,0.950536796950737,0.524731601524632,FALSE
snp_42.002,0.0776113754325258,0.0027960823908567,0.000108684222464228,0.0388701787971732,0.0098830661248656,0.000384184615299877,0.0388730188026646,0.959558823529412,84,lowH,0.931902543160627,0.950536796950737,0.524731601524632,FALSE
snp_43.002,0.260607353833023,-0.00251157068961423,-0.000327498783665653,0.130396004786931,0.00444996925343891,0.0005803000052738,0.130405396582313,0.845971563981043,86,goodH,0.931902543160627,0.317787200806762,0.841106399596619,FALSE
snp_44.001,0.148154803351228,-0.00356713140809846,-0.00026439679843423,0.0741202855140042,0.00373117434901167,0.000276576590454059,0.0741258822513399,0.919431279620853,88,goodH,0.931902543160627,0.238510836936573,0.880744581531713,FALSE
snp_45.001,0.0707615507288695,0.0014072240106633,4.98577142894732e-05,0.0354298348462464,0.008306158310097,0.000294306823342699,0.0354323638383991,0.963270142180095,90,lowH,0.931902543160627,0.775105125412092,0.612447437293954,FALSE
snp_46.004,0.326496126742684,0.0258200089760419,0.00423968891475747,0.16420168245067,0.0335471518189146,0.00550895335039497,0.164215232939355,0.205463182897862,92,goodH,0.207333375541275,0.0515854856957894,0.0257927428478947,FALSE
snp_47.003,0.0840240125027505,0.0115331997277233,0.000486053224071221,0.0421438313344087,0.018256610834425,0.000769455331293528,0.0421466688572136,0.956057007125891,94,lowH,0.826243604666153,0.402034432981758,0.201017216490879,FALSE
snp_48.003,0.020758961318402,0.0085208448011851,8.86751531588536e-05,0.0104068499342366,0.015409260086012,0.0001603732787957,0.0104075911432815,0.989510489510489,96,lowH,0.910871681562792,0.568496699424805,0.284248349712402,FALSE
snp_49.004,0.243945642547041,0.0559202375181258,0.00689730477089701,0.123341836104708,0.0637817757439784,0.00786760111506842,0.123351866944708,0.857808857808858,98,goodH,0.00313721676096604,0.000582250929037631,0.000291125464518815,TRUE
snp_50.002,0.439684635488831,-0.00224959544299103,-0.000494967419738467,0.220025081078741,0.00517654447878954,0.00113905706293562,0.220041973483046,0.673659673659674,100,goodH,0.931902543160627,0.402185132860319,0.79890743356984,FALSE
snp_51.002,0.155029850183839,0.00221613622739338,0.000172048811812022,0.0776345829671245,0.00920648186219205,0.000714791051275806,0.0776399782213458,0.915313225058005,102,goodH,0.931902543160627,0.877008912612177,0.561495543693911,FALSE
snp_52.003,0.0693390970117518,0.00414504548050571,0.000143970982323891,0.0347332696350357,0.0108675929374323,0.000377492263506402,0.0347355910071097,0.964037122969838,104,lowH,0.931902543160627,0.947790837530352,0.473895418765176,FALSE
snp_53.004,0.493375084105378,0.0072273459119853,0.00178732584556057,0.247300442974039,0.0145182720709754,0.00359069338089427,0.24732236476493,0.557553956834532,106,goodH,0.931902543160627,0.63129581143114,0.31564790571557,FALSE
snp_54.003,0.0420366710146332,0.00481421180842343,0.000101390000642327,0.0210605608305236,0.0118396966870811,0.000249370086685826,0.0210622022908682,0.978520286396181,108,lowH,0.931902543160627,0.854056964459333,0.427028482229666,FALSE
snp_55.004,0.0787845224712909,-0.000671640089066331,-2.648414551024e-05,0.0394320499049669,0.00614945342636998,0.000242501085966406,0.0394345755878916,0.958920187793427,110,lowH,0.931902543160627,0.518609444972179,0.740695277513911,FALSE
snp_56.003,0.0186030108664508,-0.00173303916157263,-1.61386180552132e-05,0.0093123216214966,0.00713297681786745,6.64301043948593e-05,0.00931309691466515,0.990610328638498,112,lowH,0.931902543160627,0.636934987586496,0.681532506206752,FALSE
snp_57.003,0.0235815471545504,0.00135674929239893,1.60198370073019e-05,0.0118075145474935,0.00851086947894399,0.000100501321129398,0.0118085844669619,0.988066825775656,114,lowH,0.931902543160627,0.798643454316557,0.600678272841721,FALSE
snp_58.003,0.117446026077383,0.0169987690261251,0.00100229577411668,0.0589628444610475,0.0234809966006133,0.00138461180110478,0.0589673353586969,0.937352245862884,116,goodH,0.619111836766689,0.205359735354488,0.102679867677244,FALSE
snp_59.003,0.0212993063345619,0.079148266086042,0.000855956290909019,0.0108145930825384,0.0868934943372999,0.000939804316921401,0.010815588947008,0.989234449760766,118,lowH,0.000108930215674971,1.614420022511e-05,8.07210011255499e-06,TRUE
snp_60.003,0.198152269551265,0.0576401172776577,0.0057784084636148,0.100249769371212,0.0669139772189046,0.00670885214712488,0.100260848718906,0.888489208633094,120,goodH,0.00198061138603586,0.00036013268597257,0.000180066342986285,TRUE
snp_61.002,0.0330095635721639,0.00164624836239318,2.72108916607985e-05,0.0165290318778155,0.00878902701831284,0.000145286465099726,0.016530437874068,0.983213429256595,122,lowH,0.931902543160627,0.830292512347522,0.584853743826239,FALSE
snp_62.002,0.0581549149169873,-0.00355466084874027,-0.000103437181767594,0.0290990297440755,0.00475820035269159,0.000138472719898697,0.0291019103095074,0.970023980815348,124,lowH,0.931902543160627,0.353187274233446,0.823406362883277,FALSE
snp_63.002,0.122118128330093,0.0125284496158752,0.000767725475197937,0.0612785698738914,0.0204535557374885,0.00125355278828016,0.0612877684627995,0.934673366834171,126,goodH,0.746224366849471,0.304601935385608,0.152300967692804,FALSE
snp_64.004,0.185217849234498,0.0307017818157489,0.00286395945900351,0.093283167608676,0.0406349297997398,0.0037912701520457,0.0933007678549004,0.896725440806045,128,goodH,0.0813800809872399,0.0186498045729275,0.00932490228646377,FALSE
snp_65.003,0.0474778150733182,-0.0039472675902836,-9.37516009928845e-05,0.0237510122758484,0.0032948713696103,7.82615127956122e-05,0.0237525244589043,0.975669099756691,130,lowH,0.931902543160627,0.193383733939982,0.903308133030009,FALSE
snp_66.002,0.0970903190914008,-0.00360636507804452,-0.000175174819515843,0.0485737898756572,0.00379060871224147,0.000184137855646553,0.0485773841683775,0.948837209302326,132,lowH,0.931902543160627,0.244854329987788,0.877572835006106,FALSE
snp_67.003,0.0273919753086418,0.00461931801224513,6.33892422037791e-05,0.0137226408824298,0.0114854853381043,0.000157622353400069,0.0137236127825735,0.986111111111111,134,lowH,0.931902543160627,0.88742423344295,0.443712116721475,FALSE
snp_68.002,0.0371959300105567,0.0986874386653584,0.00187167563826292,0.01896569273228,0.111614902138593,0.0021171222260028,0.0189680964229485,0.981042654028436,136,lowH,3.07731750023648e-06,3.23642566746329e-07,1.61821283373165e-07,TRUE
snp_69.001,0.0355755093467758,-0.000426566801151041,-7.59612159649894e-06,0.0178075780299866,0.0067719986208844,0.000120601573583039,0.0178088597376721,0.981884057971015,138,lowH,0.931902543160627,0.593626374590776,0.703186812704612,FALSE
snp_70.003,0.127995777273646,0.00458679168362882,0.000294152726449595,0.0641303871504532,0.0122464010499742,0.000785425196982194,0.0641351850047284,0.931279620853081,140,goodH,0.931902543160627,0.816871540394742,0.408435770197371,FALSE
snp_71.001,0.0371959300105567,-0.000547785497158188,-1.01985954789173e-05,0.0186178632545509,0.00650784275142889,0.000121170475819332,0.0186191462282532,0.981042654028436,142,lowH,0.931902543160627,0.561817360912889,0.719091319543556,FALSE
snp_72.001,0.0597133936793874,-0.00140028227594006,-4.18457501583967e-05,0.0298837962012369,0.00557709054812007,0.000166675994860072,0.0298858326616653,0.969194312796208,144,lowH,0.931902543160627,0.449830480977179,0.775084759511411,FALSE
snp_73.003,0.0663591338918714,-0.00364735505870137,-0.000121079941488698,0.0331966423723518,0.00333227552872589,0.000110627899619428,0.0331989052723162,0.96563981042654,146,lowH,0.931902543160627,0.197145148672283,0.901427425663859,FALSE
snp_74.003,0.0257266233912086,-0.000917198590068752,-1.18101680909675e-05,0.0128763478475062,0.00618568354154529,7.96544163790498e-05,0.0128772213845183,0.98696682464455,148,lowH,0.931902543160627,0.522976522217045,0.738511738891477,FALSE
snp_75.004,0.0526532871972318,0.00245936147357791,6.48484071560195e-05,0.026367985289156,0.00935896126886365,0.000246792008431239,0.0263695939475989,0.972941176470588,150,lowH,0.931902543160627,0.893823610899255,0.553088194550373,FALSE
snp_76.001,0.0301204152249135,0.0020816109692298,3.14029128226979e-05,0.0150858701682943,0.0101854971084932,0.000153668097606377,0.0150869511786754,0.984705882352941,152,lowH,0.931902543160627,0.982464086851395,0.508767956574303,FALSE
snp_77.003,0.0702809688581316,-0.00525039499404537,-0.000184587686234641,0.0351569141834066,0.00310975447495724,0.000109337452668688,0.035159512929133,0.963529411764706,154,lowH,0.931902543160627,0.175095575373398,0.912452212313301,FALSE
snp_78.003,0.0501949772115242,0.0112813442586468,0.000284010192854017,0.0251752084097896,0.018048445171487,0.000454402693406588,0.0251768331891799,0.97423887587822,156,lowH,0.834518371307338,0.412570319730005,0.206285159865002,FALSE
snp_79.004,0.410542739462342,-0.00490621789283918,-0.00100754060420629,0.205359938391003,0.00293272240257787,0.000602314048296013,0.205377108916472,0.711491442542787,158,goodH,0.931902543160627,0.158148487363784,0.920925756318108,FALSE
snp_80.002,0.0287020454331228,-0.0028391889132343,-4.07823694016067e-05,0.0143640915232896,0.00570557366788003,8.19629936658335e-05,0.0143654255359545,0.985436893203884,160,lowH,0.931902543160627,0.465218460669585,0.767390769665208,FALSE
snp_81.004,0.0395647733876472,0.000617870184355895,1.22385118727671e-05,0.019807578003663,0.00767316055100846,0.000151998334669296,0.0198090908770728,0.979809976247031,162,lowH,0.931902543160627,0.70115784125106,0.64942107937447,FALSE
snp_82.002,0.0421350243813099,0.183698608442408,0.00400494757602052,0.0218017306172252,0.193914596228879,0.00422806106566791,0.0218037277641416,0.978468899521531,164,lowH,1.31655928691876e-11,5.48894263374677e-13,2.74447131687339e-13,TRUE
snp_83.002,0.126871752769336,-0.00422575087631107,-0.000268217292862078,0.0634721025239949,0.00365656799505514,0.000232104710858914,0.0634761096122905,0.931930693069307,166,goodH,0.931902543160627,0.230610457820576,0.884694771089712,FALSE
snp_84.001,0.0364394422115479,-0.000541007655058216,-9.86809233644301e-06,0.0182402083301042,0.00681935675798245,0.000124393820839346,0.0182412836362807,0.981435643564356,168,lowH,0.931902543160627,0.599320816702029,0.700339591648986,FALSE
snp_85.002,0.0219217889296028,0.00416440177700353,4.57340244581313e-05,0.0109821354679757,0.0114866482591056,0.000126155965959369,0.0109828352983094,0.988916256157635,170,lowH,0.931902543160627,0.887313197581234,0.443656598790617,FALSE
snp_86.002,0.0642911742580505,0.0110464476112644,0.000356194141475413,0.0322451302002456,0.0181021043643556,0.000583740556193287,0.0322471103051818,0.966748768472906,172,lowH,0.833145212603095,0.409831430134971,0.204915715067486,FALSE
snp_87.002,0.0732879818594103,0.00306571252635327,0.000112528307676664,0.0367054336338962,0.00996082470361646,0.000365640950462586,0.036707899329845,0.961904761904762,174,lowH,0.931902543160627,0.958802876710656,0.520598561644672,FALSE
snp_88.001,0.0282295042748673,0.00493501576579728,6.9798104640707e-05,0.0141434410654676,0.012001635873502,0.000169755883604243,0.0141443954302131,0.985680190930788,176,lowH,0.931902543160627,0.839105950788612,0.419552975394306,FALSE
snp_89.001,0.0282295042748673,0.00493501576579728,6.9798104640707e-05,0.0141434410654676,0.012001635873502,0.000169755883604243,0.0141443954302131,0.985680190930788,178,lowH,0.931902543160627,0.839105950788612,0.419552975394306,FALSE
snp_90.002,0.0235815471545504,0.00867590783052222,0.00010257018829464,0.0118224156247711,0.0157106171303592,0.000185749922390442,0.011823209798137,0.988066825775656,180,lowH,0.902846951946053,0.548470781505235,0.274235390752617,FALSE
snp_91.001,0.0397497166227123,-0.00467656878026493,-9.2979912380626e-05,0.0198820795222772,0.00247348312148809,4.91813790515505e-05,0.0198834504364688,0.979713603818616,182,lowH,0.932307250490061,0.116979835040054,0.941510082479973,FALSE
snp_92.002,0.0212490245555674,0.011546631516651,0.000123067928956978,0.0106583403808726,0.0185527515934398,0.000197754903812133,0.0106590606151412,0.989260143198091,184,lowH,0.818728203610947,0.387455855051791,0.193727927525896,FALSE
snp_93.003,0.134396104738746,0.0101097694055758,0.000681293361573333,0.0673896044748148,0.0166199159866385,0.00112008139607256,0.0673939264779101,0.927553444180523,186,goodH,0.885280289673937,0.491624065273172,0.245812032636586,FALSE
snp_94.003,0.0358624715915015,0.00318932032343061,5.7284201467408e-05,0.0179612568378801,0.00994182666542647,0.00017857900151883,0.0179623933838892,0.981735159817352,188,lowH,0.931902543160627,0.956786923421459,0.52160653828927,FALSE
snp_95.003,0.0209522491349481,0.0103176066860439,0.000108409013639955,0.010507186108053,0.0172504243566854,0.000181267086539849,0.0105079784005197,0.989411764705882,190,lowH,0.859131705200273,0.455242233508691,0.227621116754346,FALSE
snp_96.002,0.331153374880547,0.0136490276162242,0.00226854666810826,0.166205735081941,0.0219912505887962,0.00365543606227651,0.166222291338849,0.790556900726392,192,goodH,0.688711314903143,0.249714455242227,0.124857227621114,FALSE
snp_97.002,0.0584264769923066,-0.00251506894782308,-7.35489667319398e-05,0.0292433202658719,0.00642513600072666,0.000187912124573395,0.0292464042087424,0.969879518072289,194,lowH,0.931902543160627,0.55184733721523,0.724076331392385,FALSE
snp_98.004,0.0613717516365799,-0.00357915357359926,-0.000109886797904611,0.0307018951953231,0.00334708610052533,0.000102768099337568,0.0307037513380485,0.96830985915493,196,lowH,0.931902543160627,0.198640439493358,0.900679780253321,FALSE
snp_99.003,0.154731204126165,0.0105890828889995,0.000821660574596919,0.0775950649560505,0.0173388767942767,0.00134549054813101,0.0775996371676823,0.915492957746479,198,goodH,0.855210621649517,0.45032990484726,0.22516495242363,FALSE
snp_100.002,0.0238628672781163,-0.00129696681414442,-1.54896935317615e-05,0.0119430145496665,0.00596313471695729,7.1223278512992e-05,0.0119439324941721,0.98792270531401,200,lowH,0.931902543160627,0.49616678097087,0.751916609514565,FALSE
snp_101.004,0.0875749725781232,0.00911731348014302,0.000400344231213664,0.0439103286385393,0.0163784789642256,0.000719239684893761,0.0439137044694289,0.954106280193237,202,lowH,0.888133307679059,0.506204133614684,0.253102066807342,FALSE
snp_102.001,0.0238628672781163,0.000320853119913414,3.83396655614874e-06,0.011949288687557,0.00903403271287097,0.000107959445730276,0.0119503049370702,0.98792270531401,204,lowH,0.931902543160627,0.857828939177851,0.571085530411074,FALSE
snp_103.002,0.0954305075433255,0.0779640315054083,0.00377703282376987,0.0484458377900566,0.0866710461716331,0.00419921667655891,0.0484500517998049,0.949760765550239,206,lowH,0.000112593279586748,1.6717376359443e-05,8.35868817972152e-06,TRUE
snp_104.003,0.0682516019935919,0.00582671141411099,0.000199269061848366,0.0341992330984131,0.0126469871044946,0.000432548361857253,0.0342016923306209,0.964622641509434,208,lowH,0.931902543160627,0.781428383748598,0.390714191874299,FALSE
snp_105.003,0.0251963544554561,-0.000373219373666407,-4.70697735165607e-06,0.0126118247973464,0.00657470593854786,8.29244243364267e-05,0.0126126438370781,0.987238979118329,210,lowH,0.931902543160627,0.569874750056812,0.715062624971594,FALSE
snp_106.002,0.0383546248527926,-0.00344819339139234,-6.6167396875803e-05,0.0191890040277252,0.00385459392604077,7.39702003130956e-05,0.0191901408377597,0.980440097799511,212,lowH,0.931902543160627,0.251731116472573,0.874134441763713,FALSE
snp_107.002,0.0360022955386445,0.00250537146638313,4.51731970298827e-05,0.0180305386390853,0.0097368399960472,0.000175570769381104,0.018031596437076,0.981662591687042,214,lowH,0.931902543160627,0.934886913633262,0.532556543183369,FALSE
snp_108.002,0.0774295945146191,0.0242345207661228,0.000943396932231775,0.0389278146383047,0.0319280920805379,0.00124296693056081,0.0389301975021074,0.959657701711491,216,lowH,0.255456461734735,0.0647955466450296,0.0323977733225148,FALSE
snp_109.001,0.184288711808275,-0.00472044213456765,-0.000435153053127864,0.0921848082706602,0.00288093817334301,0.000265594791339976,0.0921903822155903,0.897310513447433,218,goodH,0.931902543160627,0.153297902956663,0.923351048521668,FALSE
snp_110.001,0.332708573625529,0.00684443569247309,0.00114143843659883,0.166768815996633,0.0147031848048151,0.00245218609837122,0.166779247552419,0.78921568627451,220,goodH,0.928788943743493,0.617813972531349,0.308906986265674,FALSE
snp_111.001,0.0708261245674739,-0.00137113583953661,-4.86020800942997e-05,0.035446582820507,0.00578516769784169,0.000205076105561632,0.035448601712642,0.963235294117647,222,lowH,0.931902543160627,0.474769884334611,0.762615057832694,FALSE
snp_112.004,0.243896578239139,-0.00291690318881806,-0.000356056146220684,0.122066494214009,0.00599678643899086,0.000732058627750865,0.122075153950965,0.857843137254902,224,goodH,0.931902543160627,0.500217731204168,0.749891134397916,FALSE
snp_113.002,0.0794883997620464,0.155626134406073,0.00636782496369442,0.0409174525088374,0.165870645456949,0.00678756256061111,0.0409208183998585,0.958536585365854,226,lowH,7.84677809366883e-10,5.24198462414915e-11,2.62099231207458e-11,TRUE
snp_114.003,0.0794883997620464,0.155610113812541,0.00636715148666819,0.0409173371233346,0.165854855999645,0.00678689731680036,0.0409207030803782,0.958536585365854,228,lowH,7.84677809366883e-10,5.25541832274712e-11,2.62770916137356e-11,TRUE
snp_115.003,0.0404108539918937,0.00294493473739721,5.96051454741158e-05,0.0202398867170808,0.0101261648997787,0.00020496967691643,0.0202415898758383,0.979368932038835,230,lowH,0.931902543160627,0.976247956732719,0.511876021633641,FALSE
snp_116.003,0.108571003843785,-0.00389516359303572,-0.00021155889362604,0.0543132242261385,0.00330382429680424,0.000179453047649557,0.0543167649148717,0.942396313364055,232,goodH,0.931902543160627,0.194282089698531,0.902858955150734,FALSE
snp_117.003,0.0295052984773514,0.0172833245897289,0.000256027229137623,0.0148135405204259,0.0239394133168769,0.000354648848006453,0.014814433558254,0.985023041474654,234,lowH,0.597250746365137,0.193258632124785,0.0966293160623927,FALSE
snp_118.004,0.130538838603218,0.00730794752702284,0.000478148305244727,0.065428535642417,0.014150454500893,0.000925937312075878,0.065435164080238,0.929802955665025,236,goodH,0.931902543160627,0.658824910620311,0.329412455310156,FALSE
snp_119.002,0.214112815161737,0.0611313036559113,0.00662724332091954,0.108409978596599,0.0705187951380895,0.00764600451658664,0.108425058902584,0.87807881773399,238,goodH,0.00117127388044221,0.000206670681115684,0.000103335340557842,TRUE
snp_120.002,0.495947809922982,0.00774832902382993,0.00192690187568026,0.248686119259273,0.0167826866068836,0.00417412743857204,0.24871628341436,0.454987834549878,240,goodH,0.878058155513634,0.481999422278215,0.240999711139107,FALSE
